Month,Day,Year,Sender,Recipient
11,19,2001,127,103
11,19,2001,127,103
11,19,2001,127,103
11,19,2001,127,103
11,19,2001,127,103
11,19,2001,127,103
11,19,2001,127,119
11,19,2001,127,119
11,19,2001,127,119
11,19,2001,127,119
11,19,2001,127,119
11,19,2001,127,119
11,19,2001,127,119
11,19,2001,127,119
11,19,2001,127,119
11,19,2001,127,119
11,19,2001,127,119
11,19,2001,127,119
11,19,2001,127,119
11,19,2001,127,121
11,19,2001,127,121
11,19,2001,127,121
11,19,2001,127,121
11,19,2001,127,121
11,19,2001,127,121
11,19,2001,127,121
11,19,2001,127,121
11,19,2001,127,121
11,19,2001,127,121
11,19,2001,127,121
11,19,2001,127,121
11,19,2001,127,121
11,19,2001,127,135
11,19,2001,127,135
11,19,2001,127,135
11,19,2001,127,135
11,19,2001,127,135
11,19,2001,127,135
11,19,2001,127,135
11,19,2001,127,135
11,19,2001,127,135
11,19,2001,127,135
11,19,2001,127,135
11,19,2001,127,135
11,19,2001,127,135
11,19,2001,127,137
11,19,2001,127,137
11,19,2001,127,137
11,19,2001,127,137
11,19,2001,127,137
11,19,2001,127,137
11,19,2001,127,137
11,19,2001,127,137
11,19,2001,127,137
11,19,2001,127,137
11,19,2001,127,137
11,19,2001,127,137
11,19,2001,127,137
11,19,2001,127,177
11,19,2001,127,177
11,19,2001,127,177
11,19,2001,127,177
11,19,2001,127,177
11,19,2001,127,177
11,19,2001,127,177
11,19,2001,127,177
11,19,2001,127,177
11,19,2001,127,177
11,19,2001,127,177
11,19,2001,127,177
11,19,2001,127,177
11,19,2001,13,13
11,19,2001,156,163
11,19,2001,156,163
11,19,2001,93,93
11,19,2001,127,91
11,19,2001,127,177
11,19,2001,127,177
11,19,2001,127,62
11,19,2001,127,62
11,19,2001,173,173
11,19,2001,35,147
11,19,2001,35,147
11,19,2001,35,147
11,19,2001,35,147
11,19,2001,74,74
11,19,2001,10,1
11,19,2001,10,10
11,19,2001,10,21
11,19,2001,10,49
11,19,2001,10,92
11,19,2001,10,153
11,19,2001,51,51
11,19,2001,147,35
11,19,2001,147,35
11,19,2001,42,37
11,19,2001,42,37
11,19,2001,42,37
11,19,2001,42,37
11,19,2001,42,37
11,19,2001,42,37
11,19,2001,42,37
11,19,2001,42,42
11,19,2001,42,42
11,19,2001,42,42
11,19,2001,42,42
11,19,2001,42,42
11,19,2001,42,42
11,19,2001,42,42
11,19,2001,42,79
11,19,2001,42,79
11,19,2001,42,79
11,19,2001,42,79
11,19,2001,42,79
11,19,2001,42,79
11,19,2001,42,79
11,19,2001,42,81
11,19,2001,42,81
11,19,2001,42,81
11,19,2001,42,81
11,19,2001,42,81
11,19,2001,42,81
11,19,2001,42,81
11,19,2001,42,102
11,19,2001,42,102
11,19,2001,42,102
11,19,2001,42,102
11,19,2001,42,102
11,19,2001,42,102
11,19,2001,42,102
11,19,2001,42,128
11,19,2001,42,128
11,19,2001,42,128
11,19,2001,42,128
11,19,2001,42,128
11,19,2001,42,128
11,19,2001,42,128
11,19,2001,42,42
11,19,2001,64,35
11,19,2001,64,35
11,19,2001,64,147
11,19,2001,64,147
11,19,2001,108,83
11,20,2001,108,154
11,20,2001,154,108
11,20,2001,154,108
11,20,2001,83,108
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,147,83
11,20,2001,147,83
11,20,2001,147,83
11,20,2001,147,83
11,20,2001,147,83
11,20,2001,147,108
11,20,2001,147,108
11,20,2001,147,108
11,20,2001,147,108
11,20,2001,147,108
11,20,2001,147,182
11,20,2001,147,182
11,20,2001,147,182
11,20,2001,147,182
11,20,2001,147,182
11,20,2001,65,33
11,20,2001,65,33
11,20,2001,5,11
11,20,2001,5,11
11,20,2001,5,11
11,20,2001,5,11
11,20,2001,5,11
11,20,2001,5,11
11,20,2001,5,79
11,20,2001,5,79
11,20,2001,5,79
11,20,2001,5,79
11,20,2001,5,79
11,20,2001,5,79
11,20,2001,5,79
11,20,2001,5,79
11,20,2001,5,79
11,20,2001,5,79
11,20,2001,5,79
11,20,2001,5,79
11,20,2001,5,85
11,20,2001,5,85
11,20,2001,5,85
11,20,2001,5,85
11,20,2001,5,85
11,20,2001,5,85
11,20,2001,5,128
11,20,2001,5,128
11,20,2001,5,128
11,20,2001,5,128
11,20,2001,5,128
11,20,2001,5,128
11,20,2001,5,128
11,20,2001,5,128
11,20,2001,5,128
11,20,2001,5,128
11,20,2001,5,128
11,20,2001,5,128
11,20,2001,5,158
11,20,2001,5,158
11,20,2001,5,158
11,20,2001,5,158
11,20,2001,5,158
11,20,2001,5,158
11,20,2001,5,180
11,20,2001,5,180
11,20,2001,5,180
11,20,2001,5,180
11,20,2001,5,180
11,20,2001,5,180
11,20,2001,122,41
11,20,2001,122,65
11,20,2001,35,147
11,20,2001,35,147
11,20,2001,177,127
11,20,2001,177,127
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,108,83
11,20,2001,79,42
11,20,2001,79,42
11,20,2001,42,79
11,20,2001,152,24
11,20,2001,152,24
11,20,2001,152,178
11,20,2001,152,178
11,20,2001,152,162
11,20,2001,152,162
11,20,2001,13,13
11,20,2001,178,152
11,20,2001,178,152
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,147,64
11,20,2001,147,64
11,20,2001,147,64
11,20,2001,147,64
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,147,74
11,20,2001,147,147
11,20,2001,147,147
11,20,2001,147,147
11,20,2001,147,147
11,20,2001,159,24
11,20,2001,35,147
11,20,2001,35,147
11,20,2001,128,44
11,20,2001,128,44
11,20,2001,106,74
11,20,2001,64,147
11,20,2001,64,147
11,20,2001,14,31
11,20,2001,178,152
11,20,2001,178,152
11,20,2001,84,20
11,20,2001,84,20
11,20,2001,86,160
11,20,2001,86,160
11,20,2001,111,39
11,20,2001,111,39
11,20,2001,111,39
11,20,2001,111,39
11,20,2001,111,39
11,20,2001,111,39
11,20,2001,111,39
11,20,2001,111,51
11,20,2001,111,51
11,20,2001,111,51
11,20,2001,111,51
11,20,2001,111,51
11,20,2001,111,51
11,20,2001,111,51
11,20,2001,111,111
11,20,2001,111,111
11,20,2001,111,111
11,20,2001,111,111
11,20,2001,111,111
11,20,2001,111,111
11,20,2001,111,111
11,20,2001,111,156
11,20,2001,111,156
11,20,2001,111,156
11,20,2001,111,156
11,20,2001,111,156
11,20,2001,111,156
11,20,2001,111,156
11,20,2001,111,170
11,20,2001,111,170
11,20,2001,111,170
11,20,2001,111,170
11,20,2001,111,170
11,20,2001,111,170
11,20,2001,111,170
11,20,2001,111,173
11,20,2001,111,173
11,20,2001,111,173
11,20,2001,111,173
11,20,2001,111,173
11,20,2001,111,173
11,20,2001,111,173
11,20,2001,120,127
11,20,2001,178,152
11,20,2001,178,152
11,20,2001,152,178
11,20,2001,152,178
11,20,2001,152,178
11,20,2001,152,178
11,20,2001,9,104
11,20,2001,9,104
11,20,2001,178,152
11,20,2001,178,152
11,20,2001,44,128
11,20,2001,44,128
11,20,2001,163,156
11,20,2001,163,156
11,20,2001,152,178
11,20,2001,152,178
11,20,2001,178,152
11,20,2001,178,152
11,20,2001,9,99
11,20,2001,9,99
11,20,2001,9,99
11,20,2001,9,99
11,20,2001,9,99
11,20,2001,9,104
11,20,2001,9,104
11,20,2001,9,104
11,20,2001,9,104
11,20,2001,9,104
11,20,2001,9,109
11,20,2001,9,109
11,20,2001,9,109
11,20,2001,9,109
11,20,2001,9,109
11,20,2001,9,171
11,20,2001,9,171
11,20,2001,9,171
11,20,2001,9,171
11,20,2001,9,171
11,20,2001,152,178
11,20,2001,152,178
11,20,2001,78,78
11,20,2001,104,9
11,20,2001,104,9
11,20,2001,104,9
11,20,2001,104,9
11,20,2001,104,9
11,20,2001,104,99
11,20,2001,104,99
11,20,2001,104,99
11,20,2001,104,99
11,20,2001,104,99
11,20,2001,104,109
11,20,2001,104,109
11,20,2001,104,109
11,20,2001,104,109
11,20,2001,104,109
11,20,2001,104,171
11,20,2001,104,171
11,20,2001,104,171
11,20,2001,104,171
11,20,2001,104,171
11,20,2001,83,147
11,20,2001,83,147
11,20,2001,178,152
11,20,2001,178,152
11,20,2001,9,104
11,20,2001,9,104
11,20,2001,178,152
11,20,2001,178,152
11,20,2001,19,19
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,104,9
11,20,2001,104,9
11,20,2001,104,9
11,20,2001,104,9
11,20,2001,104,9
11,20,2001,104,99
11,20,2001,104,99
11,20,2001,104,99
11,20,2001,104,99
11,20,2001,104,99
11,20,2001,104,109
11,20,2001,104,109
11,20,2001,104,109
11,20,2001,104,109
11,20,2001,104,109
11,20,2001,104,171
11,20,2001,104,171
11,20,2001,104,171
11,20,2001,104,171
11,20,2001,104,171
11,20,2001,104,9
11,20,2001,104,9
11,20,2001,6,52
11,20,2001,6,52
11,20,2001,6,52
11,20,2001,6,52
11,20,2001,85,180
11,20,2001,85,180
11,20,2001,6,129
11,20,2001,6,129
11,20,2001,152,178
11,20,2001,152,178
11,20,2001,6,129
11,20,2001,3,44
11,20,2001,178,152
11,20,2001,178,152
11,20,2001,44,128
11,20,2001,44,128
11,20,2001,159,109
11,20,2001,85,11
11,20,2001,85,11
11,20,2001,35,147
11,20,2001,35,147
11,20,2001,152,178
11,20,2001,152,178
11,20,2001,119,62
11,20,2001,119,62
11,20,2001,58,70
11,20,2001,35,83
11,20,2001,35,83
11,20,2001,35,83
11,20,2001,35,83
11,20,2001,35,108
11,20,2001,35,108
11,20,2001,35,108
11,20,2001,35,108
11,20,2001,35,147
11,20,2001,35,147
11,20,2001,35,147
11,20,2001,35,147
11,20,2001,70,58
11,20,2001,127,149
11,20,2001,58,70
11,20,2001,29,108
11,20,2001,29,108
11,20,2001,29,134
11,20,2001,29,134
11,20,2001,29,154
11,20,2001,29,154
11,20,2001,152,34
11,20,2001,6,129
11,20,2001,6,129
11,20,2001,24,152
11,20,2001,24,152
11,20,2001,127,91
11,20,2001,111,156
11,20,2001,111,156
11,20,2001,111,156
11,20,2001,111,156
11,20,2001,111,156
11,20,2001,111,156
11,20,2001,111,163
11,20,2001,111,163
11,20,2001,111,163
11,20,2001,111,163
11,20,2001,111,163
11,20,2001,111,163
11,20,2001,111,166
11,20,2001,111,166
11,20,2001,111,166
11,20,2001,111,166
11,20,2001,111,166
11,20,2001,111,166
11,20,2001,111,170
11,20,2001,111,170
11,20,2001,111,170
11,20,2001,111,170
11,20,2001,111,170
11,20,2001,111,170
11,20,2001,156,163
11,20,2001,156,163
11,20,2001,35,147
11,20,2001,35,147
11,20,2001,175,63
11,20,2001,147,35
11,20,2001,147,35
11,20,2001,152,24
11,20,2001,152,24
11,20,2001,9,99
11,20,2001,9,99
11,20,2001,9,99
11,20,2001,9,99
11,20,2001,9,104
11,20,2001,9,104
11,20,2001,9,104
11,20,2001,9,104
11,20,2001,9,171
11,20,2001,9,171
11,20,2001,9,171
11,20,2001,9,171
11,20,2001,104,9
11,20,2001,51,38
11,20,2001,51,38
11,20,2001,51,38
11,20,2001,51,173
11,20,2001,51,173
11,20,2001,51,173
11,20,2001,51,173
11,20,2001,51,173
11,20,2001,51,173
11,20,2001,159,109
11,20,2001,70,58
11,20,2001,10,92
11,20,2001,83,52
11,20,2001,83,52
11,20,2001,83,52
11,20,2001,83,52
11,20,2001,83,52
11,20,2001,83,52
11,20,2001,83,108
11,20,2001,83,108
11,20,2001,83,108
11,20,2001,83,108
11,20,2001,83,108
11,20,2001,83,108
11,20,2001,108,83
11,20,2001,108,83
11,20,2001,24,24
11,20,2001,85,83
11,20,2001,85,83
11,20,2001,159,109
11,20,2001,83,85
11,20,2001,83,85
11,20,2001,6,73
11,20,2001,6,73
11,20,2001,83,134
11,20,2001,83,134
11,20,2001,175,7
11,20,2001,175,7
11,20,2001,175,7
11,20,2001,175,116
11,20,2001,175,116
11,20,2001,175,116
11,20,2001,152,162
11,20,2001,152,162
11,20,2001,13,13
11,20,2001,24,152
11,20,2001,24,152
11,20,2001,103,7
11,20,2001,103,7
11,20,2001,103,7
11,20,2001,103,100
11,20,2001,103,100
11,20,2001,103,100
11,20,2001,103,127
11,20,2001,103,127
11,20,2001,103,127
11,20,2001,147,147
11,20,2001,152,24
11,20,2001,152,24
11,20,2001,152,162
11,20,2001,152,162
11,20,2001,9,99
11,20,2001,9,99
11,20,2001,9,99
11,20,2001,9,99
11,20,2001,9,104
11,20,2001,9,104
11,20,2001,9,104
11,20,2001,9,104
11,20,2001,9,171
11,20,2001,9,171
11,20,2001,9,171
11,20,2001,9,171
11,20,2001,152,24
11,20,2001,159,26
11,20,2001,159,109
11,20,2001,159,159
11,20,2001,108,83
11,20,2001,173,173
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,7
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,48
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,62
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,63
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,90
11,20,2001,127,91
11,20,2001,127,91
11,20,2001,127,91
11,20,2001,127,91
11,20,2001,127,91
11,20,2001,127,91
11,20,2001,127,91
11,20,2001,127,91
11,20,2001,127,91
11,20,2001,127,91
11,20,2001,127,91
11,20,2001,127,91
11,20,2001,127,91
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,94
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,103
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,119
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,121
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,135
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,137
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,127,177
11,20,2001,42,37
11,20,2001,42,37
11,20,2001,42,37
11,20,2001,42,37
11,20,2001,42,37
11,20,2001,42,37
11,20,2001,42,37
11,20,2001,42,42
11,20,2001,42,42
11,20,2001,42,42
11,20,2001,42,42
11,20,2001,42,42
11,20,2001,42,42
11,20,2001,42,42
11,20,2001,42,79
11,20,2001,42,79
11,20,2001,42,79
11,20,2001,42,79
11,20,2001,42,79
11,20,2001,42,79
11,20,2001,42,79
11,20,2001,42,81
11,20,2001,42,81
11,20,2001,42,81
11,20,2001,42,81
11,20,2001,42,81
11,20,2001,42,81
11,20,2001,42,81
11,20,2001,42,102
11,20,2001,42,102
11,20,2001,42,102
11,20,2001,42,102
11,20,2001,42,102
11,20,2001,42,102
11,20,2001,42,102
11,20,2001,42,128
11,20,2001,42,128
11,20,2001,42,128
11,20,2001,42,128
11,20,2001,42,128
11,20,2001,42,128
11,20,2001,42,128
11,20,2001,74,39
11,20,2001,74,52
11,20,2001,74,52
11,20,2001,74,58
11,20,2001,74,58
11,20,2001,74,95
11,20,2001,74,95
11,20,2001,74,106
11,20,2001,74,106
11,20,2001,74,124
11,20,2001,74,124
11,20,2001,124,74
11,20,2001,91,127
11,20,2001,51,51
11,20,2001,31,14
11,20,2001,91,48
11,20,2001,91,48
11,20,2001,91,48
11,20,2001,91,48
11,20,2001,91,48
11,20,2001,91,48
11,20,2001,91,48
11,20,2001,91,48
11,20,2001,91,48
11,20,2001,91,48
11,20,2001,91,62
11,20,2001,91,62
11,20,2001,91,62
11,20,2001,91,62
11,20,2001,91,62
11,20,2001,91,62
11,20,2001,91,62
11,20,2001,91,62
11,20,2001,91,62
11,20,2001,91,62
11,20,2001,91,63
11,20,2001,91,63
11,20,2001,91,63
11,20,2001,91,63
11,20,2001,91,63
11,20,2001,91,63
11,20,2001,91,63
11,20,2001,91,63
11,20,2001,91,63
11,20,2001,91,63
11,20,2001,91,90
11,20,2001,91,90
11,20,2001,91,90
11,20,2001,91,90
11,20,2001,91,90
11,20,2001,91,90
11,20,2001,91,90
11,20,2001,91,90
11,20,2001,91,90
11,20,2001,91,90
11,20,2001,91,103
11,20,2001,91,103
11,20,2001,91,103
11,20,2001,91,103
11,20,2001,91,103
11,20,2001,91,103
11,20,2001,91,103
11,20,2001,91,103
11,20,2001,91,103
11,20,2001,91,103
11,20,2001,91,119
11,20,2001,91,119
11,20,2001,91,119
11,20,2001,91,119
11,20,2001,91,119
11,20,2001,91,119
11,20,2001,91,119
11,20,2001,91,119
11,20,2001,91,119
11,20,2001,91,119
11,20,2001,91,121
11,20,2001,91,121
11,20,2001,91,121
11,20,2001,91,121
11,20,2001,91,121
11,20,2001,91,121
11,20,2001,91,121
11,20,2001,91,121
11,20,2001,91,121
11,20,2001,91,121
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,127
11,20,2001,91,177
11,20,2001,91,177
11,20,2001,91,177
11,20,2001,91,177
11,20,2001,91,177
11,20,2001,91,177
11,20,2001,91,177
11,20,2001,91,177
11,20,2001,91,177
11,20,2001,91,177
11,20,2001,74,52
11,20,2001,74,52
11,20,2001,74,52
11,20,2001,74,58
11,20,2001,74,58
11,20,2001,74,58
11,20,2001,74,95
11,20,2001,74,95
11,20,2001,74,95
11,21,2001,152,152
11,21,2001,152,152
11,21,2001,101,101
11,21,2001,101,101
11,21,2001,101,101
11,21,2001,101,101
11,21,2001,101,101
11,21,2001,101,101
11,21,2001,101,101
11,21,2001,101,101
11,21,2001,101,101
11,21,2001,101,101
11,21,2001,101,101
11,21,2001,101,101
11,21,2001,152,178
11,21,2001,152,178
11,21,2001,152,178
